,title,label,emotion,score
1493,Trump &amp; Clinton Were Very Convincing...on How Lousy the Other One Is,REAL,sadness,0.3447779715061188
1494,"Meteor, space junk, rocket? Mysterious flash hits Siberia",FAKE,neutral,0.45985931158065796
1495,Democrats see map and math working to their advantage in 2016 Senate races,REAL,neutral,0.9215770363807678
1496,Hillary Clinton doesn't need to choose between a reassuring campaign and progressive policies,REAL,neutral,0.9492586255073547
1497,"Airstrikes Move To Syria, Target More Than Just ISIS",REAL,neutral,0.41320639848709106
1498,Top US lawmakers strike deal to fast-track trade deals,REAL,neutral,0.7708306908607483
1499,"Leftist Hypocrisy On “Peace, Love, And Equality” BRUTALLY Exposed",FAKE,anger,0.3524817228317261
1500,Future Obamacare Costs Keep Falling,REAL,neutral,0.666617214679718
1501,"Yes, Bernie Sanders is not a Democrat — and Hillary represents the very worst of the party",REAL,disgust,0.9711125493049622
1502,ISIS Genocide: Will US Back Up Its Tough Talk?,REAL,fear,0.5316283702850342
1503,Gary Johnson can’t name a single foreign leader. Can we stop pretending he’s a real alternative now?,REAL,anger,0.4689739942550659
1504,More Than 1 Million ‘Check In’ On Facebook To Support The Standing Rock Sioux,FAKE,neutral,0.9047365784645081
1505,"Clinton camp issues clarification on deleted emails, claims ‘every’ message was reviewed",REAL,neutral,0.9596902132034302
1506,America's Trump supporters may be lured to Florida and walled in by US government to maintain peaceful transfer of power after election.,FAKE,neutral,0.5134022235870361
1507,There’s nothing suspicious about Trump’s accusers coming forward weeks before the election,REAL,fear,0.7955919504165649
1508,Re: Vladimir Putin,FAKE,neutral,0.8858439326286316
1509,"FBI Found ""Tens Of Thousands Of Emails"" Belonging To Huma Abedin On Weiner's Laptop",FAKE,neutral,0.7485029697418213
1510,Who won the debate?,REAL,neutral,0.7238491773605347
1511,Rachel Dolezal has a right to be black (Opinion),REAL,neutral,0.8678918480873108
1512,Tennessee Children with Brittle Bones Suffer in State Care as Mom Charged with SBS,FAKE,sadness,0.8838557600975037
1513,Donald Trump May Have Broken The Law To Avoid Paying Federal Income Taxes,FAKE,neutral,0.7566430568695068
1514,Who will Hillary Clinton’s ‘basket of deplorables’ comment actually alienate?,REAL,neutral,0.3786005973815918
1515,U.S. officials: No known threat in wake of Paris attack,REAL,fear,0.9797348380088806
1516,Bad News For Jackson Family As Woman Leaks Star’s Sick $900k Sex Secret,FAKE,sadness,0.943225085735321
1517,FBI debunks Hillary's Conspiracy Theory: Trump is NOT a Russian Agent,FAKE,neutral,0.5695350170135498
1518,Megyn Kelly Finally Reveals The Details Of Ailes’ Sexual Harrassment,FAKE,disgust,0.7647461891174316
1519,"‘Most wanted’ drug baron hands himself in, says life on the run ‘got too much’",FAKE,neutral,0.6953091025352478
1520,State Polls: Trump Gains DRAMATICALLY | Daily Wire,FAKE,neutral,0.7874026894569397
1521,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder,FAKE,sadness,0.8805429935455322
1522,Former US Attorney for DC: New Hillary Email Probe Was Result of ‘Revolt’ Inside FBI,FAKE,fear,0.5995769500732422
1523,The Daily 202: Ted Cruz’s war with Matt Drudge could become a huge problem for his campaign,REAL,fear,0.7110714316368103
1524,Why A Vote For An Establishment Candidate Could Be A Vote For Trump In N.H.,REAL,neutral,0.8290924429893494
1525,"U.S. is hitting Islamic State 'harder than ever,' Obama says",REAL,fear,0.5458995699882507
1526,House Republicans Plan Secret Meeting To Discuss Overthrowing Paul Ryan,FAKE,anger,0.8736736178398132
1527,Inside the war on coal,REAL,disgust,0.35483765602111816
1528,Pope Francis delivers message of 'hope and healing' in address to Congress,REAL,neutral,0.6547410488128662
1529,Scientists Claim That “Most Cancer Research Is Largely A Fraud”,FAKE,anger,0.3914109468460083
1530,Stop poisoning the race debate: How “respectability politics” rears its ugly head — again,REAL,disgust,0.8950855731964111
1531,NATO calls for more troops for face-off against Putin,FAKE,fear,0.5148862600326538
1532,"Sorry, Piers, but Joe Walsh just laid claim to the ‘Musket’ nickname with his post-election call to arms",FAKE,sadness,0.9137000441551208
1533,Biden Explains Why Hillary Set Up Her Email Server (This Doesn’t Help Her),FAKE,neutral,0.4928068220615387
1534,Trump Victory Necessary to Get US Into World War?,FAKE,fear,0.4390861392021179
1535,"When Nobody Returns: Palestinians Show They are People, Too",FAKE,neutral,0.47202450037002563
1536,The Trump Recession: He’s linked himself to potential economic calamity with Brexit stance,REAL,fear,0.5975509881973267
1537,"Tesla, ‘World’s Safest Car,’ Explodes Like a Bomb",FAKE,fear,0.4608117640018463
1538,Read the Open Letter By Former Federal Prosecutors Criticizing James Comey,FAKE,anger,0.830073893070221
1539,Do you think there will be as many doom sayers if trump should get in office ?,FAKE,neutral,0.7254730463027954
1540,Al Shabaab calls for attack on Mall of America in new video,REAL,fear,0.8399839997291565
1541,"‘Beyonce, Jay Z, Hillary Clinton – You Don’t Represent All Blacks, Women’",FAKE,neutral,0.7206134796142578
1542,The Wild Ideas You Missed While Donald Trump Was Talking,REAL,neutral,0.7501641511917114
1543,Saudi Arabia says farewell to King Abdullah,REAL,sadness,0.8501700162887573
1544,Supreme Court rules gay couples nationwide have a right to marry,REAL,neutral,0.7899274230003357
1545,"Insiders: Rubio wins, Kasich bombs",REAL,neutral,0.843017578125
1546,CONFIRMED: Russia deploys Kuznetsov aircraft carrier to defend Syrian coast,FAKE,fear,0.5486005544662476
1547,"Media blackout as hundreds of black teens attack Temple U. students, police, a horse",FAKE,fear,0.743804395198822
1548,The 6 most important parts of Donald Trump's energy policy,REAL,neutral,0.6416772603988647
1549,"Area Liberal No Longer Recognizes Fanciful, Wildly Inaccurate Mental Picture Of Country He Lives In - The Onion - America's Finest News Source",FAKE,joy,0.7107082009315491
1550,When Charlottesville Was Nuked,FAKE,disgust,0.4762248992919922
1551,Comment on Seattle council member proposes a MASSIVE fee hike for pot shops by Steven Broiles,FAKE,neutral,0.47678735852241516
1552,‘We The People’ Against Tyranny: Seven Principles For Free Government,FAKE,neutral,0.5107095837593079
1553,Republican Mark Kirk Just Lost His Race Against Tammy Duckworth With A Single Racist Comment (VIDEO),FAKE,neutral,0.5358270406723022
1554,Russophobia: War Party Propaganda    : Information,FAKE,fear,0.3462251126766205
1555,A collection of thoughts about American foreign policy,FAKE,neutral,0.8467936515808105
1556,Scalia lies in repose at Supreme Court,REAL,disgust,0.4512122571468353
1557,For the Record's week in review: Trump's list of accusers grows,REAL,neutral,0.36886483430862427
1558,What history tells us about the health of presidents and candidates,REAL,neutral,0.9431050419807434
1559,Solar-powered Pipe desalinates 1.5 billion gallons of drinking water a year for California,FAKE,neutral,0.8188837766647339
1560,"PHARRELL WILLIAMS BEGS WOMEN TO VOTE HILLARY: SHE’S DISHONEST, BUT SO ARE YOU",FAKE,disgust,0.4945444166660309
1561,NBA Team Cancels Anthem Singer After She Tries Wearing Controversial Race Shirt Onto Court,FAKE,sadness,0.4005500376224518
1562,Comment on Canadian Air Force Pilot Snaps A Pic Of A UFO During Flight by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials – Collective Evolution,FAKE,neutral,0.42969152331352234
1563,NBC's Baghdad Bob: There Is No FBI Investigation of Hillary | Frontpage Mag,FAKE,neutral,0.5006667971611023
1564,"Sorry, America, but Trump Can Actually Win",REAL,sadness,0.9296234846115112
1565,President al-Assad: United States and its Western allies are to blame for failure of latest ceasefire,FAKE,anger,0.47910022735595703
1566,Astronomers Think They Have Just Discovered Messages Sent from Aliens,FAKE,neutral,0.84711754322052
1567,Att’y General Loretta Lynch Pleads The 5th When Asked Questions About Obama’s Iran Ransom Payment,FAKE,neutral,0.43185025453567505
1568,Trump University 'playbooks' offer glimpse of ruthless business practices,REAL,anger,0.7630100250244141
1569,Syria casts shadows on 2016 Dems,REAL,fear,0.6088449358940125
1570,It’s Going to Change RADICALLY With Silver – HUGE Demand Coming | Cliff High,FAKE,neutral,0.6879242658615112
1571,Wisconsin primary: 5 things to watch,REAL,neutral,0.7880125641822815
1572,Trump is closer to what most Republicans believe than the ‘establishment’ candidates are,REAL,neutral,0.8959844708442688
1573,The Worst Takes Of 2016 Election: An Unforgiving Retrospective,FAKE,disgust,0.8329961895942688
1574,Afraid of What? The Woman Who Accused Trump of Raping Her at 13 Just Dropped Her Lawsuit,FAKE,fear,0.8977569937705994
1575,WW3 averted? Putin congratulates Trump! [Video],FAKE,joy,0.6918946504592896
1576,Clinton takes the fight to Trump,REAL,neutral,0.8304948806762695
1577,"Re: Former Congressman Joe Walsh: “If Trump Loses, I’m Grabbing My Musket”",FAKE,fear,0.45098447799682617
1578,An open letter to Donald Trump from Ari Fleischer: Five things you need to do now,REAL,neutral,0.6719644665718079
1579,BREAKING : Wikileaks Reveals More Clinton “Quid Pro Quo” – Bill Meets With Saudi Prince in D.C.,FAKE,neutral,0.6469017267227173
1580,"Comment on Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill by Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill — Fellowship of the Minds | kommonsentsjane",FAKE,sadness,0.4656996726989746
1581,GAY TRUMP SUPPORTERS getting death threats from gay people who support a candidate who receives multi-million dollar contributions from countries that execute gays,FAKE,fear,0.8982331156730652
1582,The math is with Hillary: She’s surging in the polls — and many Republicans are in denial,REAL,neutral,0.7193533182144165
1583,Noam Chomsky and Ralph Nader Recently Had Their First Public Conversation (Video),FAKE,joy,0.4665999114513397
1584,The Week That Hillary Clinton 2016 Speculation Moved From Trickle To Stream,REAL,fear,0.8824765086174011
1585,Boehner's big week,REAL,surprise,0.4790049195289612
1586,Top Clinton Ally Caught Accepting $20k Foreign Donation,FAKE,disgust,0.5987688899040222
1587,What is going on with WikiLeaks?,FAKE,neutral,0.450664222240448
1588,Solar Storm Alert,FAKE,neutral,0.8052279353141785
1589,The Circus of Liars - America's Three Rings of Evil Clowns,FAKE,neutral,0.5600863099098206
1590,Bernie's not-so-secret-weapon,REAL,neutral,0.517414391040802
1591,Belgian police mount raids; prosecutors acknowledge missed opportunities,REAL,sadness,0.5673378109931946
1592,VA secretary apologizes for misstating military service to homeless veteran,REAL,sadness,0.7461227178573608
1593,Ron Paul to Trump: Don't Listen to Neocons!,FAKE,fear,0.48975351452827454
1594,Trump campaign shake-up,REAL,fear,0.9642056226730347
1595,"Republican convention speakers: Ivanka, Newt",REAL,neutral,0.8051046133041382
1596,Congress clears $1.8 trillion tax and spending bills,REAL,neutral,0.7606309056282043
1597,5 things to watch in tonight’s debate,REAL,neutral,0.6596711277961731
1598,Romney tears into GOP for not criticizing Trump,REAL,anger,0.6500062942504883
1599,How presidents manipulate the media and the public,REAL,anger,0.5025858283042908
1600,Fact Check: Trump Is Right that Clinton Might Cause WW3,FAKE,neutral,0.6049233078956604
1601,The White House insists it has a plan to fight Islamic State and that it’s working,REAL,neutral,0.8984631299972534
1602,"Profits & Profiteers – Big Banks, Price Fixing, Profiteering – 30% Price Hike -Poor Farmers – 1940s",FAKE,sadness,0.3783099353313446
1603,Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids,FAKE,neutral,0.8589752316474915
1604,John McCain: NSA Phone Surveillance Program Is Necessary,REAL,fear,0.7778031826019287
1605,Charlie Hebdo attack: Three terrorists killed in raids,REAL,sadness,0.4635712802410126
1606,"PayPal Founder Blasts ""Corrupt Media, Intolerant Left"", Defends Trump",FAKE,anger,0.5287489295005798
1607,Donald Trump and the Disabled Reporter: The whole truth and not the spin put on by the media.,FAKE,neutral,0.91629558801651
1608,Campaign finance laws may be making political polarization worse by encouraging ‘purist’ donors.,REAL,disgust,0.866938591003418
1609,"Terrorism Threat: Trump is Right — Profile, Profile, Profile",FAKE,fear,0.8644853830337524
1610,Why Are Some More Altruistic Than Others? Woman Who Nearly Lost Life In Car Crash Attempts To Find Out,FAKE,sadness,0.5502403378486633
1611,Sources: Hillary Clinton to launch presidential campaign on Sunday,REAL,neutral,0.4589158296585083
1612,Will Hillary Clinton Get America Back on Track?,FAKE,neutral,0.8105391263961792
1613,"Defense Bill Would Put 100,000 Untraceable Guns On Streets",REAL,neutral,0.8908023238182068
1614,The Quasi-Legal Coup-Hillary Clinton Information Operations In Election 2016,FAKE,anger,0.28977933526039124
1615,HAPPENING: FBI Reopens Case Against Aggro Granny After New Emails Discovered!,FAKE,joy,0.6562111377716064
1616,"Protesting Donald Trump’s Election, Not Wars, Surveillance, or Deportations",REAL,anger,0.8021262288093567
1617,"Teacher To 11 yr Old: 'I Can't Wait Until Trump Is Elected,He's Going To Deport All You Muslims'",FAKE,fear,0.6129593253135681
1618,Trump on Clinton: 'She took a short-circuit in the brain',REAL,disgust,0.3704071640968323
1619,Obama’s Definition of “High Integrity”,FAKE,neutral,0.8941043615341187
1620,Tonopah Test Range Google Earth imagery 7/22/2016,FAKE,neutral,0.7674351334571838
1621,Australia to hunt down anti-vax nurses and prosecute them for disobeying the medical police state,FAKE,anger,0.8545390367507935
1622,Mavs Fans Got Mad At Mark Cuban For Bashing Trump. His Response Is Perfect,FAKE,anger,0.4290655255317688
1623,"AP: Pence 'Beside Himself,' Wife Enraged Over Trump Remarks",REAL,anger,0.983258843421936
1624,The Yale Record Just Published The BEST Non-Endorsement Of A Candidate EVER!,FAKE,neutral,0.4614804983139038
1625,Is GOP establishment learning to like Donald Trump? (+video),REAL,neutral,0.9164209961891174
1626,John Kerry Says It's Unclear Whether Iran Deal Is Within Reach,REAL,neutral,0.4803359806537628
1627,Black Activist Blasts Hillary Clinton Over Wikileaks Revelation,FAKE,anger,0.7938114404678345
1628,"At DAPL, Confiscating Cameras as Evidence of Journalism",FAKE,disgust,0.8559178113937378
1629,Syria's war: How did we get here?,REAL,surprise,0.42809417843818665
1630,STATE OF GEORGIA FIRES PASTOR BECAUSE OF HIS FAITH; GOVERNMENT DIDN’T “APPROVE” BIBLICAL SERMONS,FAKE,anger,0.46581411361694336
1631,Shady accounting underpins Trump’s wealth,REAL,disgust,0.867234468460083
